admission_rate,sat_score,cost_attendance,income_avg,income_med,size,lat,lon,city,name,ownership,region,state,locale_type,locale_size
0.6126,1125.0,46026.0,66334.0,49741.0,1918.0,39.842612,-88.976298,Decatur,Millikin University,private non-profit,great lakes,IL,city,small
0.6937,1114.0,47726.0,70047.0,59988.0,901.0,40.914824,-90.63731,Monmouth,Monmouth College,private non-profit,great lakes,IL,town,medium
0.7593000000000001,,42221.0,67598.0,59194.0,971.0,39.7313,-90.246171,Jacksonville,Illinois College,private non-profit,great lakes,IL,town,medium
0.6815,1079.0,39884.0,64558.0,50859.0,916.0,39.938898,-91.385975,Quincy,Quincy University,private non-profit,great lakes,IL,town,small
0.6351,1113.0,25766.0,52255.0,46593.0,398.0,40.148924,-89.346721,Lincoln,Lincoln Christian University,private non-profit,great lakes,IL,town,medium
0.8827,1270.0,43289.0,82606.0,63590.0,498.0,41.698996,-86.253822,Notre Dame,Holy Cross College,private non-profit,great lakes,IN,suburb,large
,,,38936.0,30382.0,120.0,41.874742,-87.668581,Chicago,Rush University,private non-profit,great lakes,IL,city,large
0.8319000000000001,1102.0,36938.0,64431.0,57815.0,981.0,40.898152,-85.497317,Huntington,Huntington University,private non-profit,great lakes,IN,town,medium
0.46780000000000005,1129.0,40305.0,69402.0,57522.0,1590.0,41.532225,-88.096057,Joliet,University of St Francis,private non-profit,great lakes,IL,suburb,large
0.7395,1061.0,40553.0,49967.0,36398.0,2943.0,41.707199,-87.714749,Chicago,Saint Xavier University,private non-profit,great lakes,IL,city,large
0.8112,1111.0,20704.0,59530.0,45002.0,20651.0,39.772948,-86.172217,Indianapolis,Indiana University-Purdue University-Indianapolis,public,great lakes,IN,city,large
0.8179000000000001,1148.0,33677.0,70625.0,62574.0,1353.0,41.22595,-85.814228,Winona Lake,Grace College and Theological Seminary,private non-profit,great lakes,IN,town,medium
0.8265,1340.0,47644.0,117081.0,89742.0,2364.0,41.870176,-88.099643,Wheaton,Wheaton College,private non-profit,great lakes,IL,suburb,large
0.5713,1094.0,45332.0,51688.0,40952.0,1546.0,42.642255,-95.208529,Storm Lake,Buena Vista University,private non-profit,plains,IA,town,small
0.5932000000000001,,43805.0,69011.0,63382.0,1186.0,41.010549,-85.762643,North Manchester,Manchester University,private non-profit,great lakes,IN,town,medium
0.721,1027.0,42462.0,46756.0,37057.0,707.0,39.508546,-87.463791,Saint Mary of the Woods,Saint Mary-of-the-Woods College,private non-profit,great lakes,IN,rural,large
0.8958,1150.0,18102.0,62597.0,49467.0,5067.0,37.392071,-94.702473,Pittsburg,Pittsburg State University,public,plains,KS,town,medium
0.9171,1250.0,24996.0,84380.0,64240.0,19135.0,38.958549,-95.247567,Lawrence,University of Kansas,public,plains,KS,city,small
0.4681,1115.0,42545.0,64683.0,49181.0,650.0,38.813795,-97.607973,Salina,Kansas Wesleyan University,private non-profit,plains,KS,town,small
0.7709,1084.0,41047.0,65841.0,57117.0,716.0,38.371422,-97.642996,McPherson,McPherson College,private non-profit,plains,KS,town,small
0.6719,,28776.0,78510.0,68352.0,1828.0,42.336861999999996,-71.099275,Boston,Massachusetts College of Art and Design,public,new england,MA,city,large
0.27890000000000004,1429.0,70588.0,132356.0,103007.0,9639.0,42.336213,-71.169242,Chestnut Hill,Boston College,private non-profit,new england,MA,city,small
0.9014000000000001,1073.0,22590.0,71444.0,57864.0,9312.0,41.98749,-70.974553,Bridgewater,Bridgewater State University,public,new england,MA,suburb,large
0.4146,,41282.0,71008.0,71319.0,65.0,42.317018,-71.129418,Brookline,Hellenic College-Holy Cross Greek Orthodox School of Theology,private non-profit,new england,MA,suburb,large
0.6747000000000001,1070.0,47180.0,52797.0,35491.0,1127.0,42.141781,-72.60154,Chicopee,College of Our Lady of the Elms,private non-profit,new england,MA,suburb,large
,,,,,24.0,42.344146,-71.161998,Brighton,Saint John's Seminary,private non-profit,new england,MA,city,large
0.5797,1039.0,30418.0,62319.0,46773.0,474.0,42.586638,-83.879987,Howell,Cleary University,private non-profit,great lakes,MI,suburb,medium
0.6411,1135.0,52252.0,76698.0,70073.0,1396.0,43.38004,-84.672053,Alma,Alma College,private non-profit,great lakes,MI,town,medium
0.8391000000000001,1145.0,21231.0,61169.0,45384.0,15476.0,42.674573,-83.216418,Rochester Hills,Oakland University,public,great lakes,MI,suburb,large
0.8806,1207.0,24822.0,76075.0,47087.0,17784.0,34.365529,-89.537434,University,University of Mississippi,public,southeast,MS,town,small
0.863,945.0,20073.0,23046.0,16762.0,1659.0,33.514142,-90.341274,Itta Bena,Mississippi Valley State University,public,southeast,MS,town,small
0.9336000000000001,1106.0,37780.0,49458.0,38484.0,1147.0,39.150497,-92.685253,Fayette,Central Methodist University-College of Liberal Arts and Sciences,private non-profit,plains,MO,town,medium
0.5229,1074.0,38748.0,55602.0,40503.0,1818.0,38.641526,-90.462586,Saint Louis,Missouri Baptist University,private non-profit,plains,MO,suburb,large
0.9562,1085.0,15375.0,44746.0,33600.0,5122.0,37.095155,-94.461689,Joplin,Missouri Southern State University,public,plains,MO,city,small
0.464,1058.0,38546.0,62684.0,52223.0,975.0,40.128993,-91.529374,Canton,Culver-Stockton College,private non-profit,plains,MO,rural,small
,,17723.0,49586.0,36641.0,4119.0,39.7575,-94.785643,Saint Joseph,Missouri Western State University,public,plains,MO,city,small
0.6824,1227.0,38330.0,46345.0,31973.0,1486.0,37.219681,-93.286192,Springfield,Drury University,private non-profit,plains,MO,city,medium
0.8416,1313.0,22012.0,77345.0,68139.0,6785.0,37.953426,-91.775583,Rolla,Missouri University of Science and Technology,public,plains,MO,town,small
0.15030000000000002,1506.0,71975.0,119063.0,88696.0,7356.0,38.647929,-90.310604,Saint Louis,Washington University in St Louis,private non-profit,plains,MO,suburb,large
0.8170000000000001,1205.0,20464.0,73865.0,56045.0,14566.0,45.666726,-111.048812,Bozeman,Montana State University,public,rocky mountains,MT,town,small
0.11520000000000001,1174.0,29476.0,37360.0,37573.0,1548.0,36.616019,-93.238174,Point Lookout,College of the Ozarks,private non-profit,plains,MO,town,medium
,,18574.0,44803.0,33599.0,6377.0,41.150225,-95.91764,Bellevue,Bellevue University,private non-profit,plains,NE,suburb,large
0.8168000000000001,1135.0,18849.0,62342.0,46908.0,12230.0,41.258769,-96.008516,Omaha,University of Nebraska at Omaha,public,plains,NE,city,large
0.8204,1113.0,17582.0,47132.0,34261.0,24707.0,36.106047,-115.138462,Las Vegas,University of Nevada-Las Vegas,public,far west,NV,city,medium
0.642,1096.0,42551.0,76258.0,66876.0,962.0,40.59025,-98.374403,Hastings,Hastings College,private non-profit,plains,NE,town,medium
0.6757000000000001,1114.0,20689.0,101251.0,89334.0,703.0,42.987209,-71.468755,Manchester,University of New Hampshire at Manchester,public,new england,NH,city,medium
0.29450000000000004,1022.0,42424.0,57247.0,40565.0,743.0,33.87616,-117.88573,Fullerton,Hope International University,private non-profit,far west,CA,suburb,large
0.7475,1189.0,65220.0,80247.0,57353.0,2945.0,34.064218,-117.163218,Redlands,University of Redlands,private non-profit,far west,CA,city,small
0.7176,1054.0,24434.0,43129.0,27895.0,25799.0,37.721224,-122.476799,San Francisco,San Francisco State University,public,far west,CA,city,large
0.5,1078.0,39946.0,50027.0,34919.0,667.0,40.61334,-122.332981,Redding,Simpson University,private non-profit,far west,CA,city,small
0.6241,1249.0,60930.0,111168.0,87651.0,1266.0,34.450151,-119.662517,Santa Barbara,Westmont College,private non-profit,far west,CA,suburb,medium
0.8154,1281.0,30178.0,98821.0,70221.0,29753.0,40.008781,-105.270823,Boulder,University of Colorado Boulder,public,rocky mountains,CO,city,medium
,,25065.0,42119.0,29737.0,6910.0,44.98125,-93.265738,Minneapolis,Walden University,private for-profit,plains,MN,city,large
0.4017,1039.0,44768.0,60122.0,42880.0,1842.0,33.662686,-117.900911,Costa Mesa,Vanguard University of Southern California,private non-profit,far west,CA,city,medium
0.1296,1445.0,72097.0,80335.0,45149.0,19548.0,34.021281,-118.284169,Los Angeles,University of Southern California,private non-profit,far west,CA,city,large
,,21248.0,22399.0,14687.0,22243.0,38.894265,-104.833928,Colorado Springs,Colorado Technical University-Colorado Springs,private for-profit,rocky mountains,CO,city,large
0.5724,997.0,49222.0,44785.0,32763.0,3415.0,41.164741,-73.190166,Bridgeport,University of Bridgeport,private non-profit,new england,CT,city,medium
0.6724,1076.0,21628.0,64061.0,48269.0,9325.0,41.692502,-72.765991,New Britain,Central Connecticut State University,public,new england,CT,suburb,large
0.8286,,47349.0,75039.0,55059.0,588.0,41.328013,-72.09523,New London,Mitchell College,private non-profit,new england,CT,city,small
0.9075000000000001,1099.0,22886.0,67385.0,51738.0,8903.0,40.410855,-104.692777,Greeley,University of Northern Colorado,public,rocky mountains,CO,city,medium
,,12417.0,53706.0,39143.0,137.0,41.60682,-72.647853,Cromwell,Holy Apostles College and Seminary,private non-profit,new england,CT,suburb,large
0.1746,,69905.0,94846.0,60146.0,2922.0,41.554665,-72.657146,Middletown,Wesleyan University,private non-profit,new england,CT,city,small
0.0635,1517.0,71290.0,80258.0,44004.0,5963.0,41.311158,-72.926688,New Haven,Yale University,private non-profit,new england,CT,city,medium
0.7235,1120.0,48533.0,60575.0,44704.0,865.0,41.781041,-72.72965,West Hartford,University of Saint Joseph,private non-profit,new england,CT,city,small
0.9125000000000001,1006.0,43524.0,41121.0,28822.0,3368.0,25.878908,-80.198925,Miami,Barry University,private non-profit,southeast,FL,suburb,large
0.7045,1086.0,55100.0,72195.0,41024.0,2194.0,26.385985,-80.122806,Boca Raton,Lynn University,private non-profit,southeast,FL,city,small
0.1907,1331.0,,,,1071.0,41.375823,-72.101583,New London,United States Coast Guard Academy,public,service schools,CT,city,small
0.4917,938.0,22627.0,52310.0,39554.0,3835.0,39.187173,-75.54053,Dover,Delaware State University,public,mid east,DE,city,small
0.5665,1134.0,33047.0,73075.0,53601.0,2589.0,29.892733,-81.314887,Saint Augustine,Flagler College-St Augustine,private non-profit,southeast,FL,suburb,small
,,25650.0,32373.0,20734.0,1290.0,25.790008,-80.18839,Miami,AI Miami International University of Art and Design,private for-profit,southeast,FL,city,large
0.5856,1185.0,19434.0,34024.0,23924.0,41777.0,25.75732,-80.373928,Miami,Florida International University,public,southeast,FL,suburb,large
0.3678,1289.0,21623.0,66692.0,43729.0,32072.0,30.440756,-84.291921,Tallahassee,Florida State University,public,southeast,FL,city,medium
,,33965.0,34508.0,21349.0,18545.0,28.596546,-81.301286,Winter Park,Full Sail University,private for-profit,southeast,FL,suburb,large
,,26650.0,48267.0,30890.0,21.0,25.811996,-80.136293,Miami Beach,Talmudic College of Florida,private non-profit,southeast,FL,city,small
0.6612,1232.0,49969.0,98593.0,82687.0,1913.0,34.290414,-85.189202,Mount Berry,Berry College,private non-profit,southeast,GA,rural,large
0.4869,1182.0,43178.0,93138.0,75458.0,8422.0,27.948455,-82.46483,Tampa,The University of Tampa,private non-profit,southeast,FL,city,large
0.4263,1265.0,20456.0,48536.0,32495.0,31321.0,28.061458,-82.413232,Tampa,University of South Florida-Main Campus,public,southeast,FL,city,large
0.4242,1189.0,16595.0,48536.0,34583.0,9371.0,30.549076,-87.218511,Pensacola,The University of West Florida,public,southeast,FL,city,small
0.8352,1155.0,23948.0,58432.0,40609.0,12609.0,21.298598,-157.818979,Honolulu,University of Hawaii at Manoa,public,far west,HI,city,large
0.7513000000000001,1126.0,41216.0,63441.0,42913.0,3160.0,21.310306,-157.859645,Honolulu,Hawaii Pacific University,private non-profit,far west,HI,city,large
0.72,1279.0,50850.0,63938.0,43171.0,4765.0,32.831787,-83.648295,Macon,Mercer University,private non-profit,southeast,GA,city,medium
0.6767000000000001,1139.0,21884.0,65829.0,49236.0,22239.0,32.426153,-81.784045,Statesboro,Georgia Southern University,public,southeast,GA,town,medium
0.4783,,27324.0,43897.0,32267.0,651.0,30.815576,-83.963587,Thomasville,Thomas University,private non-profit,southeast,GA,town,medium
0.7531,1008.0,15806.0,39991.0,28758.0,2743.0,21.35531,-158.056403,Kapolei,University of Hawaii-West Oahu,public,far west,HI,suburb,large
0.626,1076.0,20699.0,49340.0,35444.0,8404.0,30.847402,-83.289282,Valdosta,Valdosta State University,public,southeast,GA,city,small
0.5819,1021.0,22518.0,52120.0,36595.0,10448.0,33.573621,-85.097762,Carrollton,University of West Georgia,public,southeast,GA,town,large
0.13920000000000002,1422.0,71071.0,97285.0,66094.0,2557.0,40.810097999999996,-73.963346,New York,Barnard College,private non-profit,mid east,NY,city,large
0.2316,1264.0,21244.0,57116.0,39182.0,1333.0,34.067041,-106.905211,Socorro,New Mexico Institute of Mining and Technology,public,southwest,NM,town,small
,,19362.0,31075.0,21494.0,1738.0,32.7767,-108.283284,Silver City,Western New Mexico University,public,southwest,NM,town,small
0.8965000000000001,994.0,42206.0,59797.0,43547.0,1340.0,41.506894,-81.516617,Cleveland,Notre Dame College,private non-profit,great lakes,OH,suburb,large
0.6922,,37030.0,58510.0,42858.0,1995.0,41.118316,-83.184197,Tiffin,Tiffin University,private non-profit,great lakes,OH,town,medium
0.683,1202.0,46118.0,85345.0,79216.0,2144.0,40.7662,-83.827441,Ada,Ohio Northern University,private non-profit,great lakes,OH,town,large
,,,74741.0,50976.0,759.0,35.47928,-97.496289,Oklahoma City,University of Oklahoma-Health Sciences Center,public,southwest,OK,city,large
0.9186000000000001,1085.0,19322.0,53052.0,41302.0,4242.0,35.535281,-98.707768,Weatherford,Southwestern Oklahoma State University,public,southwest,OK,town,small
1.0,,24185.0,36990.0,22167.0,92.0,44.032674,-123.15355,Eugene,New Hope Christian College-Eugene,private non-profit,far west,OR,city,medium
0.8063,1205.0,25843.0,63645.0,44450.0,24787.0,44.56395,-123.274723,Corvallis,Oregon State University,public,far west,OR,city,small
0.7533000000000001,1232.0,58463.0,107252.0,90442.0,3757.0,45.572724,-122.726691,Portland,University of Portland,private non-profit,far west,OR,city,large
0.5195000000000001,1194.0,57187.0,76309.0,55988.0,372.0,39.957078,-75.172105,Philadelphia,Moore College of Art and Design,private non-profit,mid east,PA,city,large
0.6433,1111.0,24125.0,82495.0,61924.0,576.0,40.678254,-80.296235,Monaca,Pennsylvania State University-Penn State Beaver,public,mid east,PA,suburb,large
0.7567,,59129.0,122020.0,110617.0,3471.0,41.920092,-71.539547,Smithfield,Bryant University,private non-profit,new england,RI,suburb,large
0.4897,1294.0,64808.0,144616.0,121852.0,4079.0,41.842742,-71.437446,Providence,Providence College,private non-profit,new england,RI,city,medium
,,,45409.0,25871.0,111.0,35.145929,-89.993761,Memphis,Memphis College of Art,private non-profit,southeast,TN,city,large
0.843,1133.0,22676.0,44018.0,28800.0,15563.0,35.118878,-89.938068,Memphis,University of Memphis,public,southeast,TN,city,large
0.6403,1121.0,36818.0,51828.0,40243.0,2189.0,36.141324,-86.754238,Nashville,Trevecca Nazarene University,private non-profit,southeast,TN,city,large
0.3895,1307.0,60619.0,104705.0,80000.0,14159.0,31.546872,-97.121041,Waco,Baylor University,private non-profit,southwest,TX,city,medium
,,23840.0,27127.0,18887.0,955.0,32.587942,-95.181513,Hawkins,Jarvis Christian College,private non-profit,southwest,TX,rural,medium
0.8317,1012.0,16547.0,33007.0,24909.0,12572.0,29.7661,-95.359338,Houston,University of Houston-Downtown,public,southwest,TX,city,large
0.5393,,19075.0,37662.0,27090.0,3190.0,28.816248,-96.976334,Victoria,University of Houston-Victoria,public,southwest,TX,city,small
0.5793,1041.0,39386.0,61257.0,48182.0,895.0,31.716467,-98.985204,Brownwood,Howard Payne University,private non-profit,southwest,TX,town,small
0.46890000000000004,897.0,23786.0,36030.0,28322.0,1084.0,30.264667,-97.721691,Austin,Huston-Tillotson University,private non-profit,southwest,TX,city,large
0.8911,1035.0,22165.0,41069.0,28201.0,5811.0,27.525168,-97.882387,Kingsville,Texas A & M University-Kingsville,public,southwest,TX,town,medium
0.38520000000000004,1367.0,25228.0,75674.0,53018.0,40329.0,30.282825,-97.738273,Austin,The University of Texas at Austin,public,southwest,TX,city,large
0.8639,1185.0,57226.0,70504.0,48851.0,3757.0,30.229618,-97.754998,Austin,Saint Edward's University,private non-profit,southwest,TX,city,large
0.7829,1184.0,19690.0,50129.0,33582.0,6732.0,32.315772,-95.254337,Tyler,The University of Texas at Tyler,public,southwest,TX,city,medium
0.5533,1020.0,31071.0,50691.0,36174.0,755.0,32.397617,-97.32702,Keene,Southwestern Adventist University,private non-profit,southwest,TX,town,large
0.905,1046.0,18125.0,49704.0,34856.0,3558.0,31.889509,-102.329634,Odessa,The University of Texas of the Permian Basin,public,southwest,TX,city,medium
0.7067,1175.0,23157.0,72431.0,51321.0,30795.0,33.583448,-101.874783,Lubbock,Texas Tech University,public,southwest,TX,city,large
0.6591,,56003.0,83351.0,67624.0,3120.0,44.140237,-72.659783,Northfield,Norwich University,private non-profit,new england,VT,town,medium
0.9333,,50134.0,50393.0,27616.0,107.0,44.65225,-72.382372,Craftsbury Common,Sterling College,private non-profit,new england,VT,rural,small
0.7955,1103.0,44746.0,61450.0,42597.0,7811.0,33.929321,-117.425619,Riverside,California Baptist University,private non-profit,far west,CA,city,large
0.06620000000000001,1566.0,68901.0,74238.0,44848.0,948.0,34.137349,-118.125878,Pasadena,California Institute of Technology,private non-profit,far west,CA,city,medium
0.5787,,35351.0,56294.0,35952.0,589.0,37.414049,-121.94087,San Jose,Cogswell College,private for-profit,far west,CA,city,large
0.4737,1311.0,35982.0,61406.0,42014.0,17792.0,36.995584,-122.058801,Santa Cruz,University of California-Santa Cruz,public,far west,CA,city,small
0.6013000000000001,1055.0,45605.0,50387.0,31569.0,448.0,32.842404,-116.978112,Santee,San Diego Christian College,private non-profit,far west,CA,suburb,large
0.9568000000000001,1002.0,27086.0,54545.0,39700.0,504.0,34.098705,-117.829388,San Dimas,Life Pacific University,private non-profit,far west,CA,suburb,large
0.7688,1143.0,46764.0,78115.0,62835.0,1185.0,34.381755,-118.518193,Santa Clarita,The Master's University and Seminary,private non-profit,far west,CA,suburb,large
0.1333,,70500.0,93983.0,71480.0,1072.0,34.104107,-117.706675,Claremont,Pitzer College,private non-profit,far west,CA,suburb,large
0.8387,1129.0,54609.0,88205.0,75313.0,5041.0,41.291314,-72.961472,West Haven,University of New Haven,private non-profit,new england,CT,suburb,large
0.8891,1095.0,23409.0,75583.0,61406.0,1940.0,38.549936,-106.919132,Gunnison,Western Colorado University,public,rocky mountains,CO,town,small
,,,38467.0,30766.0,555.0,38.816515,-104.752506,Colorado Springs,Nazarene Bible College,private non-profit,rocky mountains,CO,city,large
0.6504,1264.0,58508.0,48405.0,30032.0,3411.0,28.065815,-80.622893,Melbourne,Florida Institute of Technology,private non-profit,southeast,FL,city,small
0.6691,,64554.0,73385.0,51310.0,1559.0,27.360931,-82.547803,Sarasota,Ringling College of Art and Design,private non-profit,southeast,FL,city,small
0.5909,,8720.0,37533.0,31532.0,293.0,33.698126,-84.123179,Lithonia,Luther Rice College & Seminary,private non-profit,southeast,GA,suburb,large
0.5436,,17697.0,34119.0,24211.0,5630.0,33.594079,-84.328174,Morrow,Clayton  State University,public,southeast,GA,suburb,large
0.5185000000000001,1032.0,37382.0,39012.0,28746.0,3320.0,33.747628,-84.412584,Atlanta,Clark Atlanta University,private non-profit,southeast,GA,city,large
0.4807,1069.0,35800.0,53574.0,39372.0,5570.0,28.029733,-81.918382,Lakeland,Southeastern University,private non-profit,southeast,FL,city,medium
0.6929000000000001,1037.0,19512.0,48977.0,35856.0,2231.0,32.054662,-84.217738,Americus,Georgia Southwestern State University,public,southeast,GA,town,medium
0.492,,42730.0,76542.0,63773.0,939.0,43.652284,-116.677992,Caldwell,The College of Idaho,private non-profit,rocky mountains,ID,suburb,medium
,,,55160.0,39159.0,192.0,39.936549,-91.399045,Quincy,Blessing Rieman College of Nursing and Health Sciences,private non-profit,great lakes,IL,town,small
0.7094,1148.0,38842.0,62125.0,51227.0,1268.0,43.562411,-116.565783,Nampa,Northwest Nazarene University,private non-profit,rocky mountains,ID,suburb,medium
0.76,1102.0,40076.0,61554.0,46286.0,1463.0,41.898696,-87.809482,River Forest,Concordia University-Chicago,private non-profit,great lakes,IL,suburb,large
0.9286000000000001,1100.0,33344.0,50317.0,39414.0,87.0,42.010103,-87.760874,Skokie,Hebrew Theological College,private non-profit,great lakes,IL,city,small
0.6485000000000001,1123.0,43501.0,50808.0,33434.0,2377.0,41.876055,-87.624952,Chicago,Roosevelt University,private non-profit,great lakes,IL,city,large
0.8744000000000001,1156.0,23065.0,63790.0,49753.0,10786.0,38.793949,-89.997779,Edwardsville,Southern Illinois University-Edwardsville,public,great lakes,IL,suburb,large
0.5282,1129.0,23955.0,47989.0,31146.0,2704.0,39.729524,-89.616796,Springfield,University of Illinois at Springfield,public,great lakes,IL,city,medium
0.7303000000000001,1095.0,44084.0,57731.0,38553.0,699.0,42.197945,-87.880851,Deerfield,Trinity International University-Illinois,private non-profit,great lakes,IL,suburb,large
0.6948000000000001,1203.0,48967.0,79599.0,68453.0,2018.0,37.971549,-87.531644,Evansville,University of Evansville,private non-profit,great lakes,IN,city,medium
0.7544000000000001,1083.0,43230.0,84258.0,74443.0,925.0,39.478298,-86.047182,Franklin,Franklin College,private non-profit,great lakes,IN,suburb,large
0.6829000000000001,1139.0,37595.0,47124.0,35007.0,2647.0,40.517937,-85.667503,Marion,Indiana Wesleyan University-Marion,private non-profit,great lakes,IN,town,medium
0.8991,1019.0,21619.0,53191.0,39723.0,10348.0,39.469073,-87.407846,Terre Haute,Indiana State University,public,great lakes,IN,city,small
0.6693,1211.0,55101.0,79877.0,73952.0,1369.0,41.988263,-91.658192,Cedar Rapids,Coe College,private non-profit,plains,IA,city,medium
0.734,1144.0,47620.0,68261.0,56102.0,2059.0,41.632502,-85.008009,Angola,Trine University,private non-profit,great lakes,IN,town,medium
0.24380000000000002,1450.0,65814.0,90298.0,74915.0,1683.0,41.747952,-92.722094,Grinnell,Grinnell College,private non-profit,plains,IA,town,small
0.9505,,26831.0,59736.0,41783.0,724.0,41.594559,-93.626238,Des Moines,Mercy College of Health Sciences,private non-profit,plains,IA,city,medium
0.5758,1135.0,43814.0,76683.0,71161.0,1240.0,42.473891,-96.359464,Sioux City,Morningside College,private non-profit,plains,IA,city,small
,,31935.0,35225.0,17737.0,24.0,41.529021,-90.574607,Davenport,Palmer College of Chiropractic,private non-profit,plains,IA,city,medium
0.7027,1157.0,55793.0,86153.0,59559.0,11363.0,32.072963,-81.093849,Savannah,Savannah College of Art and Design,private non-profit,southeast,GA,city,medium
0.7778,1207.0,28027.0,90505.0,78447.0,5834.0,33.082787,-83.231962,Milledgeville,Georgia College & State University,public,southeast,GA,town,medium
0.9306000000000001,1033.0,31175.0,63203.0,55292.0,830.0,34.596306,-83.748911,Cleveland,Truett McConnell University,private non-profit,southeast,GA,town,medium
0.4818,1100.0,43020.0,65512.0,53444.0,858.0,33.038564,-85.043113,Lagrange,LaGrange College,private non-profit,southeast,GA,town,medium
0.6345000000000001,1045.0,41901.0,75738.0,55702.0,990.0,34.933523,-83.84587,Young Harris,Young Harris College,private non-profit,southeast,GA,rural,small
0.5728,1067.0,35575.0,71418.0,59797.0,557.0,40.71482,-89.269624,Eureka,Eureka College,private non-profit,great lakes,IL,town,large
,,39007.0,54148.0,41179.0,242.0,41.87742,-87.624788,Chicago,American Academy of Art,private non-profit,great lakes,IL,city,large
,,,,,9.0,41.954969,-87.646898,Chicago,American Islamic College,private non-profit,great lakes,IL,city,large
0.8675,,42413.0,72793.0,49117.0,6496.0,41.874261,-87.624667,Chicago,Columbia College Chicago,private non-profit,great lakes,IL,city,large
0.6369,,52923.0,101517.0,90216.0,2529.0,41.502365,-90.55057,Rock Island,Augustana College,private non-profit,great lakes,IL,city,small
0.0847,1508.0,72960.0,95373.0,58835.0,8451.0,42.050356,-87.679858,Evanston,Northwestern University,private non-profit,great lakes,IL,city,small
0.7421,,56451.0,75120.0,60911.0,1318.0,40.943064,-90.373165,Galesburg,Knox College,private non-profit,great lakes,IL,town,medium
0.6216,1338.0,30082.0,86138.0,62485.0,32974.0,40.104718,-88.229114,Champaign,University of Illinois at Urbana-Champaign,public,great lakes,IL,city,small
0.5792,,58232.0,85705.0,59959.0,1466.0,42.249574,-87.827454,Lake Forest,Lake Forest College,private non-profit,great lakes,IL,suburb,large
0.7691,1275.0,24326.0,98551.0,75001.0,32991.0,39.16609,-86.526559,Bloomington,Indiana University-Bloomington,public,great lakes,IN,city,small
1.0,,19630.0,11056.0,1823.0,56.0,42.441721,-90.934578,Epworth,Divine Word College,private non-profit,plains,IA,rural,medium
0.7571,1143.0,51820.0,93425.0,83925.0,1468.0,42.7277,-92.483387,Waverly,Wartburg College,private non-profit,plains,IA,town,medium
0.7143,1183.0,43520.0,85952.0,81300.0,1006.0,42.999007,-96.058772,Orange City,Northwestern College,private non-profit,plains,IA,town,medium
0.5802,1044.0,39393.0,46235.0,33464.0,594.0,40.973791,-91.552459,Mount Pleasant,Iowa Wesleyan University,private non-profit,plains,IA,town,small
0.9229,,17044.0,51288.0,42453.0,12456.0,38.872156,-99.342503,Hays,Fort Hays State University,public,plains,KS,town,small
0.6257,1236.0,54045.0,101763.0,92364.0,1974.0,43.312304,-91.802809,Decorah,Luther College,private non-profit,plains,IA,town,small
0.6776,1035.0,42884.0,62970.0,45677.0,781.0,38.580598,-97.67367,Lindsborg,Bethany College,private non-profit,plains,KS,town,small
1.0,,39730.0,36433.0,8040.0,255.0,41.017781,-91.967306,Fairfield,Maharishi University of Management,private non-profit,plains,IA,town,small
0.7815000000000001,1024.0,42254.0,49555.0,37231.0,706.0,38.603173,-95.264187,Ottawa,Ottawa University-Ottawa,private non-profit,plains,KS,town,medium
,,17369.0,28250.0,29081.0,110.0,36.725236,-83.727702,Pineville,Clear Creek Baptist Bible College,private non-profit,southeast,KY,rural,medium
0.4052,1039.0,36070.0,58277.0,45058.0,568.0,38.219937,-98.208644,Sterling,Sterling College,private non-profit,plains,KS,rural,medium
0.733,1141.0,35748.0,50317.0,38747.0,2408.0,36.737048,-84.161646,Williamsburg,University of the Cumberlands,private non-profit,southeast,KY,town,small
0.9595,1065.0,34596.0,50726.0,33885.0,955.0,38.242407,-85.757725,Louisville,Spalding University,private non-profit,southeast,KY,city,large
0.5969,1173.0,52978.0,77674.0,62373.0,544.0,32.483335,-93.730834,Shreveport,Centenary College of Louisiana,private non-profit,southeast,LA,city,medium
0.8142,1180.0,20984.0,59538.0,46064.0,6830.0,36.612419,-88.323629,Murray,Murray State University,public,southeast,KY,town,small
0.7423000000000001,1242.0,28539.0,77315.0,55214.0,23468.0,30.414986,-91.178921,Baton Rouge,Louisiana State University and Agricultural & Mechanical College,public,southeast,LA,city,medium
0.8926000000000001,1148.0,17711.0,60076.0,48195.0,10201.0,39.029714,-84.463483,Highland Heights,Northern Kentucky University,public,southeast,KY,suburb,large
0.6307,1219.0,20098.0,62719.0,45709.0,8192.0,32.528297,-92.649963,Ruston,Louisiana Tech University,public,southeast,LA,town,medium
,,16535.0,32646.0,23539.0,3230.0,44.337746,-69.796396,Augusta,University of Maine at Augusta,public,new england,ME,town,medium
0.7032,1127.0,18978.0,52838.0,35341.0,6022.0,30.178187,-93.217222,Lake Charles,McNeese State University,public,southeast,LA,city,small
,,17588.0,38300.0,26539.0,480.0,44.708803,-67.458025,Machias,University of Maine at Machias,public,new england,ME,rural,small
0.5788,1133.0,34230.0,49213.0,33111.0,2437.0,29.964162,-90.107307,New Orleans,Xavier University of Louisiana,private non-profit,southeast,LA,city,large
0.3724,1019.0,23377.0,33136.0,23466.0,5612.0,30.524558,-91.190105,Baton Rouge,Southern University and A & M College,public,southeast,LA,city,medium
0.592,1120.0,24610.0,54066.0,36926.0,1049.0,30.401379,-91.110587,Baton Rouge,Franciscan Missionaries of Our Lady University,private non-profit,southeast,LA,city,medium
