2019-09-08 15:43:15.556215,10.6k,211,950
2019-09-09 12:01:00.474452,10.6k,211,950
2019-09-10 12:00:46.742077,10.6k,211,950
2019-09-11 12:00:47.374293,10.6k,212,952
2019-09-12 12:00:49.576407,10.6k,212,952
2019-09-13 12:00:50.049622,10.6k,212,953
2019-09-14 12:00:52.592554,10.6k,212,954
2019-09-15 12:00:54.120881,10.6k,212,954
2019-09-16 12:00:52.595840,10.6k,213,955
2019-09-17 12:00:53.527762,10.7k,213,956
2019-09-18 12:00:49.354187,10.7k,213,956
2019-09-19 12:00:53.419271,10.7k,213,957
2019-09-20 12:00:52.615010,10.7k,213,958
2019-09-21 12:00:52.281007,10.7k,213,959
2019-09-22 12:00:54.062761,10.7k,213,960
2019-09-23 12:00:51.301509,10.7k,213,960
2019-09-24 12:00:53.172976,10.7k,213,961
2019-09-25 12:00:49.829111,10.7k,213,962
2019-09-26 12:00:48.703053,10.7k,213,963
2019-09-27 12:00:52.174038,10.7k,214,965
2019-09-28 12:00:48.569045,10.7k,214,965
2019-09-29 12:00:52.277550,10.8k,214,966
2019-09-30 12:00:49.997611,10.8k,214,967
2019-10-01 12:00:50.701701,10.8k,214,968
2019-10-02 12:00:50.817373,10.8k,214,969
2019-10-03 12:00:51.027089,10.8k,214,970
2019-10-04 12:00:55.008190,10.8k,214,971
2019-10-05 12:00:52.697896,10.8k,214,972
2019-10-06 12:00:53.626291,10.8k,214,972
2019-10-07 12:00:52.479357,10.8k,214,972
2019-10-08 12:00:50.724623,10.8k,214,973
2019-10-09 12:00:57.211011,10.9k,214,974
2019-10-10 12:00:51.647024,10.9k,215,975
2019-10-11 12:00:52.182681,10.9k,215,977
2019-10-12 12:00:53.125359,10.9k,216,978
2019-10-13 12:00:58.853694,10.9k,216,978
2019-10-14 12:00:53.825260,10.9k,216,980
2019-10-15 12:00:54.184218,10.9k,216,981
2019-10-16 12:01:14.249222,10.9k,216,983
2019-10-17 12:00:52.760305,10.9k,216,983
2019-10-18 12:00:52.460862,10.9k,216,984
2019-10-19 12:00:52.324489,10.9k,216,985
2019-10-20 12:00:53.447885,10.9k,216,985
2019-10-21 12:00:53.895810,10.9k,216,985
2019-10-22 12:00:53.030274,10.9k,216,986
2019-10-23 12:00:49.401700,11k,216,987
2019-10-24 12:00:52.364345,11k,216,987
2019-10-25 12:00:53.606775,11k,218,988
2019-10-26 12:00:51.325638,11k,218,989
2019-10-27 12:00:54.507621,11k,218,990
2019-10-28 12:00:51.655247,11k,218,990
2019-10-29 12:00:50.289845,11k,218,991
2019-10-30 12:00:55.947757,11k,218,993
2019-10-31 12:00:50.134604,11k,219,994
2019-11-01 12:00:45.413358,11k,219,994
2019-11-02 12:00:44.175737,11k,218,995
2019-11-03 12:00:43.788365,11k,218,995
2019-11-04 12:00:45.663876,11k,218,995
2019-11-05 12:00:46.063485,11k,218,996
2019-11-06 12:00:59.902614,11k,219,997
2019-11-07 12:00:47.453975,11k,219,998
2019-11-08 12:00:46.094553,11k,218,999
2019-11-09 12:00:47.053138,11.1k,218,999
2019-11-10 12:00:45.684766,11.1k,219,1000
2019-11-11 12:00:47.048828,11.1k,219,1001
2019-11-12 12:00:48.806445,11.1k,219,1003
2019-11-13 12:00:50.558652,11.1k,219,1004
2019-11-14 12:01:14.827740,11.1k,219,1006
2019-11-15 12:00:48.929990,11.1k,220,1009
2019-11-16 12:00:44.544836,11.1k,220,1011
2019-11-17 12:00:45.175232,11.1k,220,1011
2019-11-18 12:00:44.540485,11.1k,220,1011
2019-11-19 12:00:49.405163,11.1k,221,1011
2019-11-20 12:00:53.031740,11.1k,221,1012
2019-11-21 12:00:55.658213,11.1k,221,1013
2019-11-22 12:00:48.669500,11.1k,221,1014
2019-11-23 12:00:41.597701,11.2k,221,1015
2019-11-24 12:00:42.123661,11.2k,221,1015
2019-11-25 12:00:42.615896,11.2k,221,1015
2019-11-26 12:00:42.408278,11.2k,220,1016
2019-11-27 12:00:42.413666,11.2k,220,1016
2019-11-28 12:00:41.025718,11.2k,221,1017
2019-11-29 12:00:41.794028,11.2k,221,1017
2019-11-30 12:00:43.094491,11.2k,221,1018
2019-12-01 12:00:42.344293,11.2k,221,1018
2019-12-02 12:00:44.270935,11.2k,221,1018
2019-12-03 12:00:41.230763,11.2k,221,1019
2019-12-04 12:01:20.770611,11.2k,221,1019
2019-12-05 12:00:59.927368,11.2k,221,1020
2019-12-06 12:01:10.844621,11.2k,221,1021
2019-12-07 12:00:43.913487,11.2k,221,1022
2019-12-08 12:00:44.938518,11.2k,221,1023
2019-12-09 12:00:45.671051,11.2k,221,1023
2019-12-10 12:00:42.112177,11.2k,221,1023
2019-12-11 12:00:46.001570,11.2k,221,1024
2019-12-12 12:00:47.518950,11.3k,221,1025
2019-12-13 12:00:47.960538,11.3k,221,1026
2019-12-14 12:00:43.254710,11.3k,221,1027
2019-12-15 12:00:46.380821,11.3k,221,1027
2019-12-16 12:00:47.008953,11.3k,221,1028
2019-12-17 12:00:50.996906,11.3k,221,1029
2019-12-18 12:00:48.776413,11.3k,221,1029
2019-12-19 12:00:48.554924,11.3k,221,1029
2019-12-20 12:00:44.487415,11.3k,221,1030
2019-12-21 12:00:43.830575,11.3k,221,1031
2019-12-22 12:00:45.754322,11.3k,221,1031
2019-12-23 12:00:45.070469,11.4k,221,1031
2019-12-24 12:00:43.304340,11.4k,221,1031
2019-12-25 12:00:46.272160,11.4k,221,1031
2019-12-26 12:00:44.342009,11.4k,221,1032
2019-12-27 12:02:46.005723,11.4k,221,1032
2019-12-28 12:00:44.930502,11.4k,221,1032
2019-12-29 12:00:45.901667,11.4k,221,1033
2019-12-30 12:00:46.513623,11.4k,221,1033
2019-12-31 12:00:47.074369,11.4k,221,1033
2020-01-01 12:00:45.637939,11.4k,221,1034
2020-01-02 12:00:46.738278,11.4k,221,1034
2020-01-03 12:00:46.246234,11.4k,221,1035
2020-01-04 12:00:46.346817,11.4k,221,1035
2020-01-05 12:00:44.962412,11.4k,221,1036
2020-01-06 12:01:22.362136,11.4k,221,1036
2020-01-07 12:00:50.535438,11.4k,221,1036
2020-01-08 12:00:47.321473,11.4k,221,1036
2020-01-09 12:00:56.726125,11.4k,222,1036
2020-01-10 12:01:02.596828,11.5k,222,1037
2020-01-11 12:00:47.046521,11.5k,222,1037
2020-01-12 12:00:49.539360,11.5k,222,1037
2020-01-13 12:00:48.136011,11.5k,221,1037
2020-01-14 12:00:48.715720,11.5k,221,1037
2020-01-15 12:00:47.903708,11.5k,221,1037
2020-01-16 12:01:16.451299,11.5k,221,1038
2020-01-17 12:00:46.831370,11.5k,220,1038
2020-01-18 12:00:46.361146,11.5k,220,1039
2020-01-19 12:00:46.877223,11.5k,220,1039
2020-01-20 12:00:48.195221,11.5k,220,1040
2020-01-21 12:00:46.824219,11.5k,220,1040
2020-01-22 12:00:46.154187,11.5k,220,1041
2020-01-23 12:00:46.929488,11.5k,220,1041
2020-01-24 12:00:46.437173,11.5k,220,1042
2020-01-25 12:00:47.638535,11.5k,220,1043
2020-01-27 12:00:50.624431,11.5k,220,1043
2020-01-28 12:00:50.385323,11.5k,220,1044
2020-01-29 12:00:46.225018,11.5k,220,1045
2020-01-30 12:00:48.318072,11.5k,220,1045
2020-01-31 12:00:47.686218,11.6k,220,1047
2020-02-01 12:00:45.973303,11.6k,220,1047
2020-02-02 12:00:46.064901,11.6k,220,1047
2020-02-03 12:00:47.870101,11.6k,220,1047
2020-02-04 12:00:54.536552,11.6k,220,1048
2020-02-05 12:00:47.058045,11.6k,220,1048
2020-02-06 12:00:56.303713,11.6k,220,1049
2020-02-07 12:00:50.840455,11.6k,220,1050
2020-02-08 12:00:48.372748,11.6k,215,1052
2020-02-09 12:00:49.048079,11.6k,215,1052
2020-02-10 12:00:49.914582,11.6k,215,1053
2020-02-11 12:00:54.947710,11.6k,215,1054
2020-02-12 12:00:53.603516,11.6k,215,1055
2020-02-13 12:00:58.518784,11.6k,215,1055
2020-02-14 12:00:55.943785,11.6k,215,1056
2020-02-15 12:00:48.947537,11.6k,215,1058
2020-02-16 12:00:49.845334,11.7k,215,1058
2020-02-17 12:00:48.466917,11.7k,215,1058
2020-02-18 12:00:49.465990,11.7k,215,1059
2020-02-19 12:00:51.684787,11.7k,215,1060
2020-02-20 12:00:51.261223,11.7k,215,1061
2020-02-21 12:01:03.786405,11.7k,215,1061
2020-02-22 12:00:48.100974,11.7k,215,1062
2020-02-23 12:00:50.399784,11.7k,215,1062
2020-02-24 12:00:52.928731,11.7k,215,1062
2020-02-25 12:00:48.202896,11.7k,215,1063
2020-02-26 12:00:52.512677,11.7k,215,1064
2020-02-27 12:00:48.606098,11.7k,215,1065
2020-02-28 12:00:53.512510,11.8k,215,1066
2020-02-29 12:00:47.257700,11.8k,216,1067
2020-03-01 12:00:47.856895,11.8k,216,1068
2020-03-02 12:00:50.059936,11.8k,216,1068
2020-03-03 12:00:48.748496,11.8k,216,1069
2020-03-04 12:00:48.583652,11.8k,217,1069
2020-03-05 12:00:48.839965,11.8k,219,1070
2020-03-06 12:00:49.433774,11.8k,219,1071
2020-03-07 12:00:52.327035,11.8k,219,1072
2020-03-09 12:00:48.197525,11.8k,219,1072
2020-03-10 12:00:49.346396,11.8k,219,1073
2020-03-11 12:00:51.579852,11.8k,219,1073
2020-03-12 12:00:49.173248,11.8k,219,1075
2020-03-13 12:00:50.898045,11.8k,219,1075
2020-03-14 12:00:48.609616,11.8k,219,1075
2020-03-15 12:00:51.074683,11.8k,219,1075
2020-03-16 12:00:57.491737,11.8k,219,1075
2020-03-17 12:00:55.360440,11.9k,219,1076
2020-03-18 12:00:52.236347,11.9k,219,1077
2020-03-19 12:00:52.099482,11.9k,219,1078
2020-03-20 12:00:54.099114,11.9k,219,1079
2020-03-21 12:00:51.934902,11.9k,219,1079
2020-03-22 12:01:10.234908,11.9k,218,1080
2020-03-23 12:00:50.301774,11.9k,218,1081
2020-03-24 12:00:53.987692,11.9k,218,1082
2020-03-25 12:00:57.316983,11.9k,218,1083
2020-03-26 12:00:57.565783,11.9k,218,1084
2020-03-27 12:00:58.607713,11.9k,218,1085
2020-03-28 12:00:54.615342,11.9k,218,1085
2020-03-29 12:01:04.063026,11.9k,218,1086
2020-03-30 12:00:58.015326,11.9k,218,1087
2020-03-31 12:01:03.722039,HamiltonCollege,1087,on
2020-04-01 12:01:07.457898,HamiltonCollege,1089,on
2020-04-02 12:01:10.425943,HamiltonCollege,1089,on
2020-04-03 12:01:37.295345,HamiltonCollege,1091,on
2020-04-04 12:06:07.603842,HamiltonCollege,1091,on
2020-04-05 12:01:03.497726,HamiltonCollege,1092,on
2020-04-06 12:01:04.303016,HamiltonCollege,1092,on
2020-04-07 12:01:11.426101,HamiltonCollege,1093,on
2020-04-08 12:01:12.786359,HamiltonCollege,1094,on
2020-04-09 12:01:09.413877,HamiltonCollege,1095,on
2020-04-10 12:01:02.899369,HamiltonCollege,1097,on
2020-04-11 12:00:59.536958,HamiltonCollege,1097,on
2020-04-12 12:00:59.672115,HamiltonCollege,1098,on
2020-04-13 12:01:01.650237,HamiltonCollege,1098,on
2020-04-14 12:01:05.318927,HamiltonCollege,1099,on
2020-04-15 12:01:04.386596,HamiltonCollege,1100,on
2020-04-16 12:01:07.097784,HamiltonCollege,1101,on
2020-04-17 12:01:02.583814,HamiltonCollege,1102,on
2020-04-18 12:00:59.373239,HamiltonCollege,1103,on
2020-04-19 12:01:01.404901,HamiltonCollege,1103,on
2020-04-20 12:01:08.757481,HamiltonCollege,1104,on
2020-04-21 12:01:05.226801,HamiltonCollege,1105,on
2020-04-23 12:01:00.115169,HamiltonCollege,1107,on
2020-04-24 12:01:02.589374,HamiltonCollege,1109,on
2020-04-26 12:01:16.261245,HamiltonCollege,1110,on
2020-04-27 12:00:57.687455,HamiltonCollege,1110,on
2020-04-28 12:00:57.601137,HamiltonCollege,1111,on
2020-04-29 12:01:47.339538,HamiltonCollege,1112,on
2020-04-30 12:01:23.819371,HamiltonCollege,1112,on
2020-05-01 12:01:18.302340,HamiltonCollege,1112,on
2020-05-02 12:00:53.206908,HamiltonCollege,1113,on
2020-05-03 12:00:57.690506,HamiltonCollege,1113,on
2020-05-04 12:01:01.675156,HamiltonCollege,1113,on
2020-05-05 12:00:57.084458,HamiltonCollege,1114,on
2020-05-06 12:01:31.566537,HamiltonCollege,1114,on
2020-05-07 12:00:52.243670,HamiltonCollege,1115,on
2020-05-08 12:00:56.584355,HamiltonCollege,1116,on
2020-05-09 12:01:19.011718,HamiltonCollege,1117,on
2020-05-10 12:00:57.960572,HamiltonCollege,1118,on
2020-05-11 12:01:05.612326,HamiltonCollege,1119,on
2020-05-12 12:01:01.057988,HamiltonCollege,1120,on
2020-05-13 12:01:35.809357,HamiltonCollege,1120,on
2020-05-14 12:01:01.453996,HamiltonCollege,1121,on
2020-05-15 12:00:58.572636,12.2k,227,1121
2020-05-16 12:00:58.389523,12.2k,227,1122
2020-05-17 12:01:00.568745,12.2k,227,1123
2020-05-18 12:00:59.608409,12.2k,227,1124
2020-05-19 12:00:58.658249,12.2k,228,1124
2020-05-20 12:01:06.345251,12.2k,228,1125
2020-05-21 12:01:00.510606,12.2k,227,1126
2020-05-23 12:01:04.317958,12.2k,228,1128
2020-05-25 12:01:13.886547,12.2k,228,1129
2020-05-26 12:01:00.361791,12.2k,228,1129
2020-05-27 12:01:00.661990,12.2k,228,1130
2020-05-28 12:01:00.668054,12.3k,228,1130
2020-05-29 12:01:05.212294,12.3k,228,1130
2020-05-30 12:01:18.622145,12.3k,228,1131
2020-05-31 12:01:07.684860,12.3k,228,1131
2020-06-01 12:01:03.208167,12.3k,228,1131
2020-06-02 12:01:12.764248,12.3k,228,1132
2020-06-03 12:01:24.951710,12.3k,228,1132
2020-06-05 12:01:05.414395,12.3k,229,1132
2020-06-06 12:01:03.841883,12.3k,229,1133
2020-06-07 12:01:07.803895,12.3k,229,1133
2020-06-08 12:01:15.312341,12.3k,229,1133
2020-06-09 12:01:15.315046,12.3k,229,1133
2020-06-10 12:01:07.401261,12.3k,229,1133
2020-06-11 12:01:04.203185,12.3k,230,1134
2020-09-04 12:01:39.461808,13k,248,1161
2020-09-05 12:01:20.995492,13k,247,1161
2020-09-06 12:01:22.608983,13k,249,1161
2020-09-07 12:01:33.436012,13k,249,1162
2020-09-08 12:01:24.597334,13k,249,1162
2020-09-09 12:01:29.693952,13k,249,1163
2020-09-10 12:01:27.295769,13k,251,1163
2020-09-11 12:01:31.601492,13k,252,1164
2020-09-12 12:01:31.436005,13k,252,1164
2020-09-13 12:01:23.666288,13k,252,1164
2020-09-14 12:01:30.072995,13.1k,252,1165
2020-09-15 12:07:05.841477,13.1k,252,1165
2020-09-16 12:01:25.765524,13.1k,245,1165
2020-09-17 12:02:15.285731,13.1k,244,1167
2020-09-18 12:01:37.626297,13.1k,244,1168
2020-09-19 12:01:30.499976,13.1k,244,1168
2020-09-20 12:01:26.763375,13.1k,244,1168
2020-09-22 12:01:25.693138,13.1k,248,1170
2020-09-23 12:01:24.730207,13.1k,248,1170
2020-09-24 12:01:42.307203,13.1k,249,1170
2020-09-25 12:01:49.312379,13.1k,249,1171
2020-09-26 12:01:33.530386,13.1k,250,1172
2020-09-27 12:01:28.097793,13.1k,249,1172
2020-09-28 12:01:33.239778,13.1k,251,1172
2020-09-29 12:01:55.809863,13.2k,252,1173
2020-09-30 12:01:59.896569,13.2k,252,1174
2020-10-01 12:01:30.089000,13.2k,251,1175
2020-10-02 12:01:33.039831,13.2k,251,1175
2020-10-03 12:01:19.931989,13.2k,251,1176
2020-10-04 12:01:31.469988,13.2k,251,1176
2020-10-05 12:01:28.880242,13.2k,252,1176
2020-10-06 12:01:35.573730,13.2k,252,1177
2020-10-07 12:01:44.674769,13.2k,252,1178
2020-10-08 12:01:41.886263,13.2k,252,1179
