2020-01-02 12:00:40.170642,8052,187,1806
2020-01-03 12:00:39.267443,8058,1806,A
2020-01-04 12:00:40.088018,8075,1806,A
2020-01-05 12:00:38.631768,8080,1806,A
2020-01-06 12:01:12.812712,8081,1807,A
2020-01-07 12:00:43.832987,8085,1807,A
2020-01-08 12:00:40.697731,8091,1808,A
2020-01-09 12:00:48.659539,8097,1808,A
2020-01-10 12:00:53.852994,8104,1808,A
2020-01-11 12:00:40.600699,8111,1808,A
2020-01-12 12:00:42.000808,8113,1808,A
2020-01-13 12:00:41.661048,8117,1808,A
2020-01-14 12:00:42.077794,8124,1809,A
2020-01-15 12:00:40.962443,8128,1809,A
2020-01-16 12:01:05.362432,8137,1809,A
2020-01-17 12:00:40.373589,8134,1811,A
2020-01-18 12:00:40.130911,8133,1811,A
2020-01-19 12:00:40.426344,8137,1811,A
2020-01-20 12:00:41.593384,8139,1811,A
2020-01-21 12:00:40.717806,8147,1812,A
2020-01-22 12:00:39.614815,8151,1812,A
2020-01-23 12:00:40.071932,8157,1813,A
2020-01-24 12:00:39.970402,8155,1813,A
2020-01-25 12:00:40.790614,8158,1814,A
2020-01-27 12:00:43.748209,8167,1814,A
2020-01-28 12:00:43.615476,8173,1815,A
2020-01-29 12:00:38.977318,8172,1815,A
2020-01-30 12:00:41.560425,8171,1815,A
2020-01-31 12:00:41.297029,8172,1815,A
2020-02-01 12:00:39.378754,8172,1816,A
2020-02-02 12:00:39.534427,8180,1816,A
2020-02-03 12:00:40.659384,8181,1817,A
2020-02-04 12:00:43.851437,8177,1817,A
2020-02-05 12:00:40.466499,8179,1816,A
2020-02-06 12:00:49.247015,8183,1817,A
2020-02-07 12:00:43.809295,8195,1817,A
2020-02-08 12:00:41.733086,8198,1818,A
2020-02-09 12:00:41.999645,8202,1818,A
2020-02-10 12:00:42.716703,8211,1819,A
2020-02-11 12:00:47.180699,8200,1819,A
2020-02-12 12:00:46.271350,8202,1819,A
2020-02-13 12:00:50.399995,8206,1819,A
2020-02-14 12:00:47.635924,8205,1820,A
2020-02-15 12:00:41.691439,8208,1821,A
2020-02-16 12:00:42.327144,8217,1821,A
2020-02-17 12:00:41.851399,8221,1821,A
2020-02-18 12:00:42.559017,8220,1822,A
2020-02-19 12:00:45.269747,8223,1822,A
2020-02-20 12:00:44.448394,8226,1822,A
2020-02-21 12:00:54.415468,8231,1823,A
2020-02-22 12:00:41.500317,8234,1824,A
2020-02-23 12:00:43.022477,8235,1824,A
2020-02-24 12:00:46.016806,8239,1825,A
2020-02-25 12:00:41.729587,8250,1825,A
2020-02-26 12:00:45.013082,8250,1825,A
2020-02-27 12:00:42.140388,8258,1825,A
2020-02-28 12:00:46.408796,8261,1825,A
2020-02-29 12:00:40.618644,8259,1826,A
2020-03-01 12:00:41.283816,8273,1827,A
