2019-09-08 15:43:07.018182,13.4k,470,1297
2019-09-09 12:00:48.787401,13.4k,470,1297
2019-09-10 12:00:37.884744,13.5k,470,1297
2019-09-11 12:00:38.430893,13.5k,471,1297
2019-09-12 12:00:40.689832,13.5k,496,1297
2019-09-13 12:00:41.290585,13.5k,496,1299
2019-09-14 12:00:43.302114,13.5k,495,1300
2019-09-15 12:00:43.942635,13.5k,495,1300
2019-09-16 12:00:42.751990,13.6k,496,1300
2019-09-17 12:00:44.183082,13.6k,497,1301
2019-09-18 12:00:40.198807,13.6k,497,1302
2019-09-19 12:00:44.361422,13.6k,497,1302
2019-09-20 12:00:43.353357,13.6k,497,1302
2019-09-21 12:00:42.403556,13.6k,497,1303
2019-09-22 12:00:44.005160,13.7k,497,1303
2019-09-23 12:00:42.010824,13.7k,497,1303
2019-09-24 12:00:44.220519,13.7k,497,1304
2019-09-25 12:00:40.888343,13.7k,497,1304
2019-09-26 12:00:39.361078,13.7k,497,1305
2019-09-27 12:00:42.662454,13.7k,497,1306
2019-09-28 12:00:39.693851,13.7k,497,1307
2019-09-29 12:00:42.573547,13.7k,497,1308
2019-09-30 12:00:40.986042,13.8k,497,1308
2019-10-01 12:00:41.008747,13.8k,497,1308
2019-10-02 12:00:41.570777,13.8k,497,1308
2019-10-03 12:00:41.687435,13.8k,497,1308
2019-10-04 12:00:45.546170,13.8k,497,1309
2019-10-05 12:00:42.857547,13.8k,497,1309
2019-10-06 12:00:43.970372,13.8k,497,1309
2019-10-07 12:00:42.367249,13.8k,497,1311
2019-10-08 12:00:41.631300,13.8k,498,1311
2019-10-09 12:00:46.594347,13.9k,498,1312
2019-10-10 12:00:41.834101,13.9k,498,1312
2019-10-11 12:00:42.266703,13.9k,498,1313
2019-10-12 12:00:43.725851,13.9k,498,1313
2019-10-13 12:00:48.379061,13.9k,498,1313
2019-10-14 12:00:44.001165,13.9k,498,1314
2019-10-15 12:00:44.175548,13.9k,498,1314
2019-10-16 12:01:03.115624,13.9k,498,1315
2019-10-17 12:00:41.511616,14k,498,1315
2019-10-18 12:00:43.273244,14k,498,1316
2019-10-19 12:00:42.760912,14k,498,1316
