2019-09-08 15:42:46.598365,34.9k,391,2439
2019-09-09 12:00:25.984437,35k,391,2440
2019-09-10 12:00:17.427549,35k,391,2441
2019-09-11 12:00:17.992327,35.1k,395,2441
2019-09-12 12:00:19.226444,35.1k,395,2441
2019-09-13 12:00:17.874973,35.2k,395,2441
2019-09-14 12:00:20.894733,35.2k,395,2441
2019-09-15 12:00:20.591489,35.2k,395,2441
2019-09-16 12:00:19.640861,35.3k,396,2441
2019-09-17 12:00:20.942761,35.3k,396,2441
2019-09-18 12:00:18.720753,35.3k,396,2442
2019-09-19 12:00:20.353054,35.3k,396,2443
2019-09-20 12:00:19.401608,35.4k,396,2443
2019-09-21 12:00:19.810008,35.4k,397,2444
2019-09-22 12:00:20.756684,35.4k,397,2444
2019-09-23 12:00:20.404478,35.5k,397,2445
2019-09-24 12:00:21.913709,35.5k,397,2445
2019-09-25 12:00:20.178034,35.5k,397,2445
2019-09-26 12:00:18.213257,35.6k,397,2446
2019-09-27 12:00:20.213189,35.6k,397,2446
2019-09-28 12:00:18.787760,35.6k,397,2446
2019-09-29 12:00:20.315214,35.7k,396,2446
2019-09-30 12:00:19.707931,35.7k,396,2446
2019-10-01 12:00:19.605956,35.7k,396,2448
2019-10-02 12:00:19.814088,35.8k,396,2448
2019-10-03 12:00:19.802519,35.8k,396,2448
2019-10-04 12:00:21.634610,35.8k,396,2449
2019-10-05 12:00:19.971272,35.8k,396,2450
2019-10-06 12:00:21.129088,35.9k,396,2450
2019-10-07 12:00:19.232320,35.9k,396,2451
2019-10-08 12:00:19.436325,35.9k,397,2451
2019-10-09 12:00:22.678401,35.9k,399,2451
2019-10-10 12:00:19.715957,36k,398,2451
2019-10-11 12:00:19.560207,36k,398,2451
2019-10-12 12:00:20.594381,36k,398,2452
2019-10-13 12:00:25.462936,36k,398,2452
2019-10-14 12:00:21.122294,36.1k,398,2453
2019-10-15 12:00:21.130652,36.1k,398,2454
2019-10-16 12:00:22.972478,36.1k,398,2454
2019-10-17 12:00:19.509932,36.1k,398,2454
2019-10-18 12:00:21.196774,36.1k,398,2454
2019-10-19 12:00:19.579969,36.2k,398,2455
2019-10-20 12:00:20.572818,36.2k,398,2455
2019-10-21 12:00:20.458976,36.2k,398,2455
2019-10-22 12:00:20.224540,36.2k,397,2456
2019-10-23 12:00:18.952065,36.2k,397,2457
2019-10-24 12:00:20.218728,36.3k,397,2457
2019-10-25 12:00:21.927963,36.3k,397,2458
2019-10-26 12:00:19.377240,36.3k,397,2461
2019-10-27 12:00:21.199466,36.3k,398,2462
2019-10-28 12:00:19.122654,36.3k,400,2462
2019-10-29 12:00:19.458013,36.4k,400,2463
2019-10-30 12:00:20.596540,36.4k,400,2463
2019-10-31 12:00:19.159501,36.4k,400,2464
2019-11-01 12:00:18.278558,36.5k,400,2465
2019-11-02 12:00:16.969286,36.5k,400,2465
2019-11-03 12:00:17.182888,36.5k,400,2465
2019-11-04 12:00:17.543126,36.5k,401,2465
2019-11-05 12:00:18.106217,36.6k,403,2465
2019-11-06 12:00:20.585412,36.6k,404,2466
2019-11-07 12:00:18.352911,36.6k,415,2467
2019-11-08 12:00:17.579328,36.7k,415,2468
2019-11-09 12:00:18.364287,36.7k,415,2468
2019-11-10 12:00:17.936116,36.7k,415,2468
2019-11-11 12:00:18.771651,36.7k,415,2469
2019-11-12 12:00:18.274503,36.8k,416,2469
2019-11-13 12:00:20.421725,36.8k,416,2470
2019-11-14 12:00:35.300758,36.8k,416,2470
2019-11-15 12:00:18.936387,36.8k,416,2470
2019-11-16 12:00:16.953304,36.9k,416,2471
2019-11-17 12:00:17.435116,36.9k,415,2471
2019-11-18 12:00:17.497324,36.9k,415,2471
2019-11-19 12:00:18.900357,36.9k,415,2472
2019-11-20 12:00:17.302620,37k,415,2472
2019-11-21 12:00:20.884816,37k,414,2473
2019-11-22 12:00:18.534220,37k,414,2473
2019-11-23 12:00:16.039815,37k,416,2473
2019-11-24 12:00:16.085481,37.1k,416,2473
2019-11-25 12:00:16.478589,37.1k,416,2474
2019-11-26 12:00:16.085688,37.1k,418,2474
